tweet_id,timestamp,source,rating,jpg_url,favorite_count,retweet_count,stage,breed
667549055577362432,2015-11-20 03:44:31,Twitter Web Client,1,https://pbs.twimg.com/media/CUOcVCwWsAERUKY.jpg,5977,2393,,
667546741521195010,2015-11-20 03:35:20,Twitter Web Client,9,https://pbs.twimg.com/media/CUOaOWXWcAA0_Jy.jpg,342,132,,toy poodle
667544320556335104,2015-11-20 03:25:43,Twitter Web Client,10,https://pbs.twimg.com/media/CUOYBbbWIAAXQGU.jpg,895,549,,pomeranian
667538891197542400,2015-11-20 03:04:08,Twitter Web Client,9,https://pbs.twimg.com/media/CUOTFZOW4AABsfW.jpg,209,70,,yorkshire terrier
667724302356258817,2015-11-20 15:20:54,Twitter Web Client,7,https://pbs.twimg.com/media/CUQ7tv3W4AA3KlI.jpg,503,332,,
667534815156183040,2015-11-20 02:47:56,Twitter Web Client,8,https://pbs.twimg.com/media/CUOPYI5UcAAj_nO.jpg,844,561,,pembroke
667524857454854144,2015-11-20 02:08:22,Twitter Web Client,12,https://pbs.twimg.com/media/CUOGUfJW4AA_eni.jpg,1751,1167,,chesapeake bay retriever
667517642048163840,2015-11-20 01:39:42,Twitter Web Client,8,https://pbs.twimg.com/media/CUN_wiBUkAAakT0.jpg,378,198,,italian greyhound
667509364010450944,2015-11-20 01:06:48,Twitter Web Client,12,https://pbs.twimg.com/media/CUN4Or5UAAAa5K4.jpg,6986,2215,,beagle
667502640335572993,2015-11-20 00:40:05,Twitter Web Client,11,https://pbs.twimg.com/media/CUNyHTMUYAAQVch.jpg,545,227,,labrador retriever
667495797102141441,2015-11-20 00:12:54,Twitter Web Client,9,https://pbs.twimg.com/media/CUNr4-7UwAAg2lq.jpg,544,287,,chihuahua
667491009379606528,2015-11-19 23:53:52,Twitter Web Client,7,https://pbs.twimg.com/media/CUNniSlUYAEj1Jl.jpg,548,237,,borzoi
667530908589760512,2015-11-20 02:32:25,Twitter Web Client,10,https://pbs.twimg.com/media/CUOL0uGUkAAx7yh.jpg,488,254,,golden retriever
667470559035432960,2015-11-19 22:32:36,Twitter Web Client,11,https://pbs.twimg.com/media/CUNU78YWEAECmpB.jpg,263,101,,toy poodle
667728196545200128,2015-11-20 15:36:22,Twitter Web Client,11,https://pbs.twimg.com/media/CUQ_QahUAAAVQjn.jpg,384,158,,kuvasz
667773195014021121,2015-11-20 18:35:10,Twitter Web Client,8,https://pbs.twimg.com/media/CURoLrOVEAAaWdR.jpg,240,59,,west highland white terrier
667915453470232577,2015-11-21 04:00:28,Twitter for iPhone,10,https://pbs.twimg.com/media/CUTpj-GWcAATc6A.jpg,217,58,,boxer
667911425562669056,2015-11-21 03:44:27,Twitter for iPhone,5,https://pbs.twimg.com/media/CUTl5m1WUAAabZG.jpg,511,318,,
667902449697558528,2015-11-21 03:08:47,Twitter for iPhone,9,https://pbs.twimg.com/media/CUTdvAJXIAAMS4q.jpg,876,390,,norwegian elkhound
667886921285246976,2015-11-21 02:07:05,Twitter for iPhone,11,https://pbs.twimg.com/media/CUTPnPCW4AI7R0y.jpg,1967,1149,,pomeranian
667885044254572545,2015-11-21 01:59:37,Twitter for iPhone,10,https://pbs.twimg.com/media/CUTN5V4XAAAIa4R.jpg,846,508,,malamute
667878741721415682,2015-11-21 01:34:35,Twitter for iPhone,2,https://pbs.twimg.com/media/CUTILFiWcAE8Rle.jpg,402,124,,miniature pinscher
667766675769573376,2015-11-20 18:09:16,Twitter Web Client,9,https://pbs.twimg.com/media/CURiQMnUAAAPT2M.jpg,461,229,,
667873844930215936,2015-11-21 01:15:07,Twitter for iPhone,10,https://pbs.twimg.com/media/CUTDtyGXIAARxus.jpg,651,427,,
667861340749471744,2015-11-21 00:25:26,Twitter for iPhone,9,https://pbs.twimg.com/media/CUS4WJ-UsAEJj10.jpg,250,81,,malamute
667832474953625600,2015-11-20 22:30:44,Twitter for iPhone,12,https://pbs.twimg.com/media/CUSeGFNW4AAyyHC.jpg,294,65,,miniature pinscher
667806454573760512,2015-11-20 20:47:20,Twitter for iPhone,10,https://pbs.twimg.com/media/CUSGbXeVAAAgztZ.jpg,1091,524,,chihuahua
667801013445750784,2015-11-20 20:25:43,Twitter for iPhone,12,https://pbs.twimg.com/media/CUSBemVUEAAn-6V.jpg,338,98,,flat-coated retriever
667793409583771648,2015-11-20 19:55:30,Twitter for iPhone,8,https://pbs.twimg.com/media/CUR6jqVWsAEgGot.jpg,719,343,,dalmatian
667782464991965184,2015-11-20 19:12:01,Twitter for iPhone,9,https://pbs.twimg.com/media/CURwm3cUkAARcO6.jpg,425,253,,
667866724293877760,2015-11-21 00:46:50,Twitter for iPhone,10,https://pbs.twimg.com/media/CUS9PlUWwAANeAD.jpg,3100,1083,,
667455448082227200,2015-11-19 21:32:34,Twitter Web Client,7,https://pbs.twimg.com/media/CUNHMXTU8AAS3HH.jpg,194,65,,tibetan terrier
667453023279554560,2015-11-19 21:22:56,Twitter Web Client,11,https://pbs.twimg.com/media/CUNE_OSUwAAdHhX.jpg,319,93,,labrador retriever
667443425659232256,2015-11-19 20:44:47,Twitter for iPhone,6,https://pbs.twimg.com/media/CUM8QZwW4AAVsBl.jpg,805,605,,
667090893657276420,2015-11-18 21:23:57,Twitter for iPhone,7,https://pbs.twimg.com/media/CUH7oLuUsAELWib.jpg,339,130,,chihuahua
667073648344346624,2015-11-18 20:15:26,Twitter for iPhone,10,https://pbs.twimg.com/media/CUHr8WbWEAEBPgf.jpg,412,127,,chihuahua
667065535570550784,2015-11-18 19:43:11,Twitter for iPhone,8,https://pbs.twimg.com/media/CUHkkJpXIAA2w3n.jpg,169,49,,
667062181243039745,2015-11-18 19:29:52,Twitter for iPhone,10,https://pbs.twimg.com/media/CUHhgvHUAAA4aB0.jpg,221,56,,chesapeake bay retriever
667044094246576128,2015-11-18 18:17:59,Twitter for iPhone,12,https://pbs.twimg.com/media/CUHREBXXAAE6A9b.jpg,191,51,,golden retriever
667119796878725120,2015-11-18 23:18:48,Twitter for iPhone,10,https://pbs.twimg.com/media/CUIV6F7XIAA1tAM.jpg,335,133,,pembroke
667012601033924608,2015-11-18 16:12:51,Twitter for iPhone,9,https://pbs.twimg.com/media/CUG0bC0U8AAw2su.jpg,459,234,,
666983947667116034,2015-11-18 14:18:59,Twitter for iPhone,11,https://pbs.twimg.com/media/CUGaXDhW4AY9JUH.jpg,2614,1014,,
666837028449972224,2015-11-18 04:35:11,Twitter for iPhone,3,https://pbs.twimg.com/media/CUEUva1WsAA2jPb.jpg,838,568,,
666835007768551424,2015-11-18 04:27:09,Twitter for iPhone,10,https://pbs.twimg.com/media/CUES51dXIAEahyG.jpg,220,80,,airedale
666826780179869698,2015-11-18 03:54:28,Twitter for iPhone,12,https://pbs.twimg.com/media/CUELa0NUkAAscGC.jpg,258,98,,maltese dog
666817836334096384,2015-11-18 03:18:55,Twitter for iPhone,9,https://pbs.twimg.com/media/CUEDSMEWEAAuXVZ.jpg,531,258,,miniature schnauzer
666804364988780544,2015-11-18 02:25:23,Twitter for iPhone,8,https://pbs.twimg.com/media/CUD3A7YWoAA82N0.jpg,244,94,,english setter
666996132027977728,2015-11-18 15:07:24,Twitter for iPhone,10,https://pbs.twimg.com/media/CUGlb6iUwAITEbW.jpg,248,98,,rottweiler
667138269671505920,2015-11-19 00:32:12,Twitter for iPhone,10,https://pbs.twimg.com/media/CUImtzEVAAAZNJo.jpg,4739,2306,,west highland white terrier
667152164079423490,2015-11-19 01:27:25,Twitter for iPhone,12,https://pbs.twimg.com/media/CUIzWk_UwAAfUNq.jpg,49018,17795,,toy poodle
667160273090932737,2015-11-19 01:59:39,Twitter for iPhone,11,https://pbs.twimg.com/media/CUI6uuaW4AAvCIs.jpg,262,65,,golden retriever
667437278097252352,2015-11-19 20:20:22,Twitter for iPhone,10,https://pbs.twimg.com/media/CUM2qWaWoAUZ06L.jpg,463,248,,
667435689202614272,2015-11-19 20:14:03,Twitter for iPhone,12,https://pbs.twimg.com/media/CUM1OHCW4AEgGSi.jpg,311,85,,rottweiler
667405339315146752,2015-11-19 18:13:27,Twitter for iPhone,7,https://pbs.twimg.com/media/CUMZnmhUEAEbtis.jpg,475,225,,saint bernard
667393430834667520,2015-11-19 17:26:08,Twitter for iPhone,8,https://pbs.twimg.com/media/CUMOyd3XIAAl13H.jpg,199,58,,papillon
667369227918143488,2015-11-19 15:49:57,Twitter for iPhone,10,https://pbs.twimg.com/media/CUL4xR9UkAEdlJ6.jpg,376,169,,
667211855547486208,2015-11-19 05:24:37,Twitter for iPhone,9,https://pbs.twimg.com/media/CUJppKJWoAA75NP.jpg,505,250,,golden retriever
667200525029539841,2015-11-19 04:39:35,Twitter for iPhone,11,https://pbs.twimg.com/media/CUJfVMPXIAAgbue.jpg,629,272,,siberian husky
667192066997374976,2015-11-19 04:05:59,Twitter for iPhone,12,https://pbs.twimg.com/media/CUJXpRBXIAAN0yz.jpg,399,110,,rottweiler
667188689915760640,2015-11-19 03:52:34,Twitter for iPhone,10,https://pbs.twimg.com/media/CUJUk2iWUAAVtOv.jpg,766,431,,
667182792070062081,2015-11-19 03:29:07,Twitter for iPhone,10,https://pbs.twimg.com/media/CUJPNjOWsAAZRqP.jpg,14746,6455,,golden retriever
667177989038297088,2015-11-19 03:10:02,Twitter for iPhone,8,https://pbs.twimg.com/media/CUJK18UWEAEg7AR.jpg,193,57,,vizsla
667176164155375616,2015-11-19 03:02:47,Twitter for iPhone,4,https://pbs.twimg.com/media/CUJJLtWWsAE-go5.jpg,627,474,,soft-coated wheaten terrier
667174963120574464,2015-11-19 02:58:01,Twitter for iPhone,9,https://pbs.twimg.com/media/CUJIFoJWsAAL3Dc.jpg,254,86,,toy poodle
667171260800061440,2015-11-19 02:43:18,Twitter for iPhone,10,https://pbs.twimg.com/media/CUJEuRIXIAAPDLt.jpg,228,95,,giant schnauzer
667165590075940865,2015-11-19 02:20:46,Twitter for iPhone,10,https://pbs.twimg.com/media/CUI_kHBWsAAAef5.jpg,2756,1190,,miniature pinscher
667924896115245057,2015-11-21 04:37:59,Twitter for iPhone,9,https://pbs.twimg.com/media/CUTyJpHWcAATl0O.jpg,309,117,,labrador retriever
667937095915278337,2015-11-21 05:26:27,Twitter for iPhone,3,https://pbs.twimg.com/media/CUT9PuQWwAABQv7.jpg,1317,838,,
668113020489474048,2015-11-21 17:05:31,Twitter for iPhone,6,https://pbs.twimg.com/media/CUWdPsqWcAERQVv.jpg,688,258,,pembroke
668142349051129856,2015-11-21 19:02:04,Twitter for iPhone,2,https://pbs.twimg.com/media/CUW37BzWsAAlJlN.jpg,580,302,,
666786068205871104,2015-11-18 01:12:41,Twitter for iPhone,2,https://pbs.twimg.com/media/CUDmZIkWcAAIPPe.jpg,778,498,,
668297328638447616,2015-11-22 05:17:54,Twitter for iPhone,9,https://pbs.twimg.com/media/CUZE4IWW4AAZmDf.jpg,643,313,,eskimo dog
668291999406125056,2015-11-22 04:56:43,Twitter for iPhone,10,https://pbs.twimg.com/media/CUZABzGW4AE5F0k.jpg,259,34,,
668286279830867968,2015-11-22 04:33:59,Twitter for iPhone,11,https://pbs.twimg.com/media/CUY60usWoAAdBxx.jpg,523,144,,golden retriever
668274247790391296,2015-11-22 03:46:11,Twitter for iPhone,10,https://pbs.twimg.com/media/CUYv4d2WUAAziXs.jpg,855,241,,soft-coated wheaten terrier
668268907921326080,2015-11-22 03:24:58,Twitter for iPhone,10,https://pbs.twimg.com/media/CUYrBNQUkAA-zx4.jpg,573,251,,pembroke
668256321989451776,2015-11-22 02:34:57,Twitter for iPhone,13,https://pbs.twimg.com/media/CUYflCXWEAAzQVu.jpg,1352,650,,pembroke
668466899341221888,2015-11-22 16:31:42,Twitter for iPhone,4,https://pbs.twimg.com/media/CUbfGbbWoAApZth.jpg,920,544,,
668248472370458624,2015-11-22 02:03:45,Twitter for iPhone,8,https://pbs.twimg.com/media/CUYYcMfXAAAixe7.jpg,1026,511,,chihuahua
668226093875376128,2015-11-22 00:34:50,Twitter for iPhone,10,https://pbs.twimg.com/media/CUYEFlQXAAUkPGm.jpg,316,110,,
668221241640230912,2015-11-22 00:15:33,Twitter for iPhone,10,https://pbs.twimg.com/media/CUX_rAyWsAYZOQ5.jpg,526,209,,chow
668204964695683073,2015-11-21 23:10:52,Twitter for iPhone,8,https://pbs.twimg.com/media/CUXw3qHWoAAk8HJ.jpg,570,204,,labrador retriever
668190681446379520,2015-11-21 22:14:07,Twitter for iPhone,12,https://pbs.twimg.com/media/CUXj4SgXAAETlu6.jpg,673,205,,blenheim spaniel
668171859951755264,2015-11-21 20:59:20,Twitter for iPhone,7,https://pbs.twimg.com/media/CUXSwy8W4AA6uet.jpg,509,202,,chihuahua
668154635664932864,2015-11-21 19:50:53,Twitter for iPhone,9,https://pbs.twimg.com/media/CUXDGR2WcAAUQKz.jpg,512,330,,
668237644992782336,2015-11-22 01:20:44,Twitter for iPhone,10,https://pbs.twimg.com/media/CUYOl0kW4AAVe_p.jpg,6437,2997,,chow
668480044826800133,2015-11-22 17:23:57,Twitter for iPhone,11,https://pbs.twimg.com/media/CUbrDWOWcAEyMdM.jpg,478,155,,labrador retriever
668484198282485761,2015-11-22 17:40:27,Twitter for iPhone,9,https://pbs.twimg.com/media/CUbu1GAWsAEH3E-.jpg,442,248,,standard poodle
668496999348633600,2015-11-22 18:31:19,Twitter for iPhone,8,https://pbs.twimg.com/media/CUb6ebKWcAAJkd0.jpg,426,139,,staffordshire bullterrier
668620235289837568,2015-11-23 02:41:01,Twitter for iPhone,10,https://pbs.twimg.com/media/CUdqjvAWUAANfoU.jpg,216,46,,
668567822092664832,2015-11-22 23:12:44,Twitter for iPhone,11,https://pbs.twimg.com/media/CUc64knWoAkZt70.jpg,255,61,,shih-tzu
668544745690562560,2015-11-22 21:41:02,Twitter for iPhone,10,https://pbs.twimg.com/media/CUcl5jeWsAA6ufS.jpg,542,239,,
668542336805281792,2015-11-22 21:31:28,Twitter for iPhone,10,https://pbs.twimg.com/media/CUcjtL8WUAAAJoz.jpg,484,226,,american staffordshire terrier
668537837512433665,2015-11-22 21:13:35,Twitter for iPhone,8,https://pbs.twimg.com/media/CUcfnWlWsAAzlwE.jpg,258,78,,lakeland terrier
668528771708952576,2015-11-22 20:37:34,Twitter for iPhone,12,https://pbs.twimg.com/media/CUcXXpxWUAAUJ__.jpg,484,237,,labrador retriever
668507509523615744,2015-11-22 19:13:05,Twitter for iPhone,10,https://pbs.twimg.com/media/CUcECBYWcAAzFRg.jpg,337,113,,basenji
666781792255496192,2015-11-18 00:55:42,Twitter for iPhone,10,https://pbs.twimg.com/media/CUDigRXXIAATI_H.jpg,396,203,,italian greyhound
666776908487630848,2015-11-18 00:36:17,Twitter for iPhone,5,https://pbs.twimg.com/media/CUDeDoWUYAAD-EM.jpg,360,178,,miniature pinscher
666739327293083650,2015-11-17 22:06:57,Twitter for iPhone,10,https://pbs.twimg.com/media/CUC74aTWoAInZey.jpg,240,66,,miniature poodle
668614819948453888,2015-11-23 02:19:29,Twitter for iPhone,7,https://pbs.twimg.com/media/CUdloW8WEAAxB_Y.jpg,634,333,,
666337882303524864,2015-11-16 19:31:45,Twitter for iPhone,9,https://pbs.twimg.com/media/CT9OwFIWEAMuRje.jpg,199,92,,newfoundland
666293911632134144,2015-11-16 16:37:02,Twitter for iPhone,3,https://pbs.twimg.com/media/CT8mx7KW4AEQu8N.jpg,510,358,,
666287406224695296,2015-11-16 16:11:11,Twitter for iPhone,9,https://pbs.twimg.com/media/CT8g3BpUEAAuFjg.jpg,149,68,,maltese dog
666273097616637952,2015-11-16 15:14:19,Twitter for iPhone,11,https://pbs.twimg.com/media/CT8T1mtUwAA3aqm.jpg,176,76,,italian greyhound
666268910803644416,2015-11-16 14:57:41,Twitter for iPhone,10,https://pbs.twimg.com/media/CT8QCd1WEAADXws.jpg,104,35,,
666104133288665088,2015-11-16 04:02:55,Twitter for iPhone,1,https://pbs.twimg.com/media/CT56LSZWoAAlJj2.jpg,14401,6660,,
666345417576210432,2015-11-16 20:01:42,Twitter for iPhone,10,https://pbs.twimg.com/media/CT9Vn7PWoAA_ZCM.jpg,300,140,,golden retriever
666102155909144576,2015-11-16 03:55:04,Twitter for iPhone,11,https://pbs.twimg.com/media/CT54YGiWUAEZnoK.jpg,80,13,,english setter
666094000022159362,2015-11-16 03:22:39,Twitter for iPhone,9,https://pbs.twimg.com/media/CT5w9gUW4AAsBNN.jpg,165,76,,bloodhound
666082916733198337,2015-11-16 02:38:37,Twitter for iPhone,6,https://pbs.twimg.com/media/CT5m4VGWEAAtKc8.jpg,119,45,,pug
666073100786774016,2015-11-16 01:59:36,Twitter for iPhone,10,https://pbs.twimg.com/media/CT5d9DZXAAALcwe.jpg,323,166,,walker hound
666071193221509120,2015-11-16 01:52:02,Twitter for iPhone,9,https://pbs.twimg.com/media/CT5cN_3WEAAlOoZ.jpg,148,62,,gordon setter
666063827256086533,2015-11-16 01:22:45,Twitter for iPhone,10,https://pbs.twimg.com/media/CT5Vg_wXIAAXfnj.jpg,479,223,,golden retriever
666058600524156928,2015-11-16 01:01:59,Twitter for iPhone,8,https://pbs.twimg.com/media/CT5Qw94XAAA_2dP.jpg,112,57,,miniature poodle
666099513787052032,2015-11-16 03:44:34,Twitter for iPhone,8,https://pbs.twimg.com/media/CT51-JJUEAA6hV8.jpg,158,69,,lhasa
666353288456101888,2015-11-16 20:32:58,Twitter for iPhone,8,https://pbs.twimg.com/media/CT9cx0tUEAAhNN_.jpg,222,73,,malamute
666362758909284353,2015-11-16 21:10:36,Twitter for iPhone,6,https://pbs.twimg.com/media/CT9lXGsUcAAyUFt.jpg,781,577,,
666373753744588802,2015-11-16 21:54:18,Twitter for iPhone,11,https://pbs.twimg.com/media/CT9vZEYWUAAlZ05.jpg,190,93,,soft-coated wheaten terrier
666701168228331520,2015-11-17 19:35:19,Twitter for iPhone,8,https://pbs.twimg.com/media/CUCZLHlUAAAeAig.jpg,439,223,,labrador retriever
666691418707132416,2015-11-17 18:56:35,Twitter for iPhone,8,https://pbs.twimg.com/media/CUCQTpEWEAA7EDz.jpg,190,48,,german shepherd
666649482315059201,2015-11-17 16:09:56,Twitter for iPhone,4,https://pbs.twimg.com/media/CUBqKnLWwAA5OQB.jpg,897,592,,border collie
666644823164719104,2015-11-17 15:51:26,Twitter for iPhone,9,https://pbs.twimg.com/media/CUBl6IwVAAA9_zT.jpg,235,85,,ibizan hound
666454714377183233,2015-11-17 03:16:00,Twitter for iPhone,10,https://pbs.twimg.com/media/CT-5Bs-WUAA2JeC.jpg,529,212,,dalmatian
666447344410484738,2015-11-17 02:46:43,Twitter for iPhone,9,https://pbs.twimg.com/media/CT-yU5QWwAEjLX5.jpg,105,22,,curly-coated retriever
666437273139982337,2015-11-17 02:06:42,Twitter for iPhone,7,https://pbs.twimg.com/media/CT-pKmRWIAAxUWj.jpg,129,50,,chihuahua
666435652385423360,2015-11-17 02:00:15,Twitter for iPhone,10,https://pbs.twimg.com/media/CT-nsTQWEAEkyDn.jpg,168,54,,chesapeake bay retriever
666430724426358785,2015-11-17 01:40:41,Twitter for iPhone,6,https://pbs.twimg.com/media/CT-jNYqW4AAPi2M.jpg,321,199,,irish terrier
666428276349472768,2015-11-17 01:30:57,Twitter for iPhone,7,https://pbs.twimg.com/media/CT-g-0DUwAEQdSn.jpg,166,84,,pembroke
666421158376562688,2015-11-17 01:02:40,Twitter for iPhone,12,https://pbs.twimg.com/media/CT-aggCXAAIMfT3.jpg,319,114,,blenheim spaniel
666418789513326592,2015-11-17 00:53:15,Twitter for iPhone,10,https://pbs.twimg.com/media/CT-YWb7U8AA7QnN.jpg,126,47,,toy terrier
666411507551481857,2015-11-17 00:24:19,Twitter for iPhone,2,https://pbs.twimg.com/media/CT-RugiWIAELEaq.jpg,451,330,,
666407126856765440,2015-11-17 00:06:54,Twitter for iPhone,7,https://pbs.twimg.com/media/CT-NvwmW4AAugGZ.jpg,110,41,,black-and-tan coonhound
666396247373291520,2015-11-16 23:23:41,Twitter for iPhone,9,https://pbs.twimg.com/media/CT-D2ZHWIAA3gK1.jpg,168,86,,chihuahua
666057090499244032,2015-11-16 00:55:59,Twitter for iPhone,9,https://pbs.twimg.com/media/CT5PY90WoAAQGLo.jpg,298,142,,golden retriever
666055525042405380,2015-11-16 00:49:46,Twitter for iPhone,10,https://pbs.twimg.com/media/CT5N9tpXIAAifs1.jpg,437,257,,chow
666050758794694657,2015-11-16 00:30:50,Twitter for iPhone,10,https://pbs.twimg.com/media/CT5Jof1WUAEuVxN.jpg,132,58,,bernese mountain dog
666049248165822465,2015-11-16 00:24:50,Twitter for iPhone,5,https://pbs.twimg.com/media/CT5IQmsXIAAKY4A.jpg,109,40,,miniature pinscher
666044226329800704,2015-11-16 00:04:52,Twitter for iPhone,6,https://pbs.twimg.com/media/CT5Dr8HUEAA-lEu.jpg,299,141,,rhodesian ridgeback
666033412701032449,2015-11-15 23:21:54,Twitter for iPhone,9,https://pbs.twimg.com/media/CT4521TWwAEvMyu.jpg,125,44,,german shepherd
666029285002620928,2015-11-15 23:05:30,Twitter for iPhone,7,https://pbs.twimg.com/media/CT42GRgUYAA5iDo.jpg,130,47,,redbone
892420643555336193,2017-08-01 16:23:56,Twitter for iPhone,13,https://pbs.twimg.com/media/DGKD1-bXoAAIAUK.jpg,38824,8591,,
666051853826850816,2015-11-16 00:35:11,Twitter for iPhone,2,https://pbs.twimg.com/media/CT5KoJ1WoAAJash.jpg,1228,854,,
873580283840344065,2017-06-10 16:39:04,Twitter for iPhone,13,https://pbs.twimg.com/media/DB-UotKXkAEHXVi.jpg,24350,4013,,newfoundland
872820683541237760,2017-06-08 14:20:41,Twitter for iPhone,13,https://pbs.twimg.com/media/DBzhx0PWAAEhl0E.jpg,14789,3759,,pug
872620804844003328,2017-06-08 01:06:27,Twitter for iPhone,13,https://pbs.twimg.com/media/DBwr_hzXkAEnZBW.jpg,20894,3776,,cocker spaniel
872486979161796608,2017-06-07 16:14:40,Twitter for iPhone,12,https://pbs.twimg.com/media/DBuyRlTUwAAYhG9.jpg,40914,9179,,pembroke
874057562936811520,2017-06-12 00:15:36,Twitter for iPhone,12,https://pbs.twimg.com/media/DCFGtdoXkAEsqIw.jpg,22723,4015,,flat-coated retriever
877736472329191424,2017-06-22 03:54:17,Twitter for iPhone,13,https://pbs.twimg.com/media/DC5YqoQW0AArOLH.jpg,80096,19400,,chesapeake bay retriever
877556246731214848,2017-06-21 15:58:08,Twitter for iPhone,12,https://pbs.twimg.com/media/DC20wEcW0AAf59m.jpg,22794,3870,,basset
877316821321428993,2017-06-21 00:06:44,Twitter for iPhone,13,https://pbs.twimg.com/media/DCza_vtXkAQXGpC.jpg,27398,5235,,saluki
877201837425926144,2017-06-20 16:29:50,Twitter for iPhone,12,https://pbs.twimg.com/media/DCxyahJWsAAddSC.jpg,27193,5668,,pembroke
876484053909872640,2017-06-18 16:57:37,Twitter for iPhone,13,https://pbs.twimg.com/media/DCnll_dUQAAkBdG.jpg,18807,2434,,golden retriever
876120275196170240,2017-06-17 16:52:05,Twitter for iPhone,13,https://pbs.twimg.com/media/DCiavj_UwAAcXep.jpg,27989,4755,,bernese mountain dog
875747767867523072,2017-06-16 16:11:53,Twitter for iPhone,13,https://pbs.twimg.com/media/DCdH8YpUQAAiEbL.jpg,25258,4354,,labrador retriever
875144289856114688,2017-06-15 00:13:52,Twitter for iPhone,13,https://pbs.twimg.com/ext_tw_video_thumb/875144175078957056/pu/img/BRi_l7vUdpb93Knf.jpg,21978,4991,,siberian husky
875021211251597312,2017-06-14 16:04:48,Twitter for iPhone,12,https://pbs.twimg.com/media/DCSzF3NVoAAPzT4.jpg,25545,4784,,west highland white terrier
874680097055178752,2017-06-13 17:29:20,Twitter for iPhone,12,https://pbs.twimg.com/media/DCN85nGUwAAzG_q.jpg,27925,4709,,labrador retriever
878057613040115712,2017-06-23 01:10:23,Twitter for iPhone,14,https://pbs.twimg.com/media/DC98vABUIAA97pz.jpg,42102,6915,,french bulldog
878281511006478336,2017-06-23 16:00:04,Twitter for iPhone,13,https://pbs.twimg.com/media/DDBIX9QVYAAohGa.jpg,7767,1310,,basset
887705289381826560,2017-07-19 16:06:48,Twitter for iPhone,13,https://pbs.twimg.com/media/DFHDQBbXgAEqY7t.jpg,30221,5438,,basset
887517139158093824,2017-07-19 03:39:09,Twitter for iPhone,14,https://pbs.twimg.com/ext_tw_video_thumb/887517108413886465/pu/img/WanJKwssZj4VJvL9.jpg,46262,11753,,
887473957103951883,2017-07-19 00:47:34,Twitter for iPhone,13,https://pbs.twimg.com/media/DFDw2tyUQAAAFke.jpg,69175,18381,,pembroke
887343217045368832,2017-07-18 16:08:03,Twitter for iPhone,13,https://pbs.twimg.com/ext_tw_video_thumb/887343120832229379/pu/img/6HSuFrW1lzI_9Mht.jpg,33715,10490,,mexican hairless
887101392804085760,2017-07-18 00:07:08,Twitter for iPhone,12,https://pbs.twimg.com/media/DE-eAq6UwAA-jaE.jpg,30566,6005,,samoyed
886983233522544640,2017-07-17 16:17:36,Twitter for iPhone,13,https://pbs.twimg.com/media/DE8yicJW0AAAvBJ.jpg,35181,7831,,chihuahua
888078434458587136,2017-07-20 16:49:33,Twitter for iPhone,12,https://pbs.twimg.com/media/DFMWn56WsAAkA7B.jpg,21774,3522,,french bulldog
886736880519319552,2017-07-16 23:58:41,Twitter for iPhone,13,https://pbs.twimg.com/media/DE5Se8FXcAAJFx4.jpg,12087,3322,,kuvasz
886258384151887873,2017-07-15 16:17:19,Twitter for iPhone,13,https://pbs.twimg.com/media/DEyfTG4UMAE4aE9.jpg,28005,6337,,pug
885984800019947520,2017-07-14 22:10:11,Twitter for iPhone,12,https://pbs.twimg.com/media/DEumeWWV0AA-Z61.jpg,32725,6868,,blenheim spaniel
885528943205470208,2017-07-13 15:58:47,Twitter for iPhone,13,https://pbs.twimg.com/media/DEoH3yvXgAAzQtS.jpg,36028,6488,,pug
886680336477933568,2017-07-16 20:14:00,Twitter for iPhone,13,https://pbs.twimg.com/media/DE4fEDzWAAAyHMM.jpg,22447,4504,,
888554962724278272,2017-07-22 00:23:06,Twitter for iPhone,13,https://pbs.twimg.com/media/DFTH_O-UQAACu20.jpg,19926,3612,,siberian husky
888804989199671297,2017-07-22 16:56:37,Twitter for iPhone,13,https://pbs.twimg.com/media/DFWra-3VYAA2piG.jpg,25606,4379,,golden retriever
892177421306343426,2017-08-01 00:17:27,Twitter for iPhone,13,https://pbs.twimg.com/media/DGGmoV4XsAAUL6n.jpg,33253,6312,,chihuahua
891815181378084864,2017-07-31 00:18:03,Twitter for iPhone,12,https://pbs.twimg.com/media/DGBdLU1WsAANxJ9.jpg,25044,4190,,chihuahua
891689557279858688,2017-07-30 15:58:51,Twitter for iPhone,13,https://pbs.twimg.com/media/DF_q7IAWsAEuuN8.jpg,42188,8706,,labrador retriever
891327558926688256,2017-07-29 16:00:24,Twitter for iPhone,12,https://pbs.twimg.com/media/DF6hr6BUMAAzZgT.jpg,40347,9474,,basset
891087950875897856,2017-07-29 00:08:17,Twitter for iPhone,13,https://pbs.twimg.com/media/DF3HwyEWsAABqE6.jpg,20236,3137,,chesapeake bay retriever
890971913173991426,2017-07-28 16:27:12,Twitter for iPhone,13,https://pbs.twimg.com/media/DF1eOmZXUAALUcq.jpg,11861,2088,,appenzeller
890729181411237888,2017-07-28 00:22:40,Twitter for iPhone,13,https://pbs.twimg.com/media/DFyBahAVwAAhUTd.jpg,65572,19045,,pomeranian
890609185150312448,2017-07-27 16:25:51,Twitter for iPhone,13,https://pbs.twimg.com/media/DFwUU__XcAEpyXI.jpg,27786,4300,,irish terrier
